change,cbo,cbomodified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom2,tcc,lcc,totalmethodsqty,staticmethodsqty,publicmethodsqty,privatemethodsqty,protectedmethodsqty,visiblemethodsqty,synchronizedmethodsqty,totalfieldsqty,staticfieldsqty,privatefieldsqty,protectedfieldsqty,defaultfieldsqty,finalfieldsqty,nosi,loc,returnqty,loopqty,comparisonsqty,trycatchqty,parenthesizedexpsqty,stringliteralsqty,numbersqty,assignmentsqty,mathoperationsqty,variablesqty,maxnestedblocksqty,anonymousclassesqty,innerclassesqty,uniquewordsqty,modifiers,avgcyclomatic,countclassbase,countclasscoupled,countclassderived,countdeclclassmethod,countdeclclassvariable,countdeclinstancemethod,countdeclinstancevariable,countdeclmethod,countdeclmethodall,countdeclmethodprivate,countdeclmethodprotected,countdeclmethodpublic,countline,countlineblank,countlinecode,countlinecodedecl,countlinecodeexe,countlinecomment,countsemicolon,countstmt,countstmtdecl,countstmtexe,maxcyclomatic,maxinheritancetree,percentlackofcohesion,ratiocommenttocode,sumcyclomatic,maxnesting,boc,lch,type,severity,resolution,status,effort
1,0.1579171559056124,0.17003533792091166,0.14833305163534516,0.1579171559056124,0.005478691321049797,0.05204029478828879,0.2427469482663131,0.007704352308535777,0.001068913423041898,0.07927858130383282,0.022295664761998988,0.02084473725278758,0.008455488104027669,0.12216944435630522,0.005118019603112052,0.0,0.0515539262226467,0.00993602544047057,0.0,0.11618950038622251,0.19407044055049968,0.08955473256792901,0.23945657130528783,0.0,0.1835759721520816,0.014817208887422903,0.009357011413659503,0.008891260207829004,0.0,0.0,0.0,0.0,0.01820605704791188,0.0029858878915400193,0.022492901797878346,0.0,0.024582641977588564,0.0,0.0,0.0,0.0300786178579193,0.057353933467640436,0.025615775978927998,0.04559607525875532,0.06827842290508007,0.24480416257528057,0.11867816581938533,0.18263631759994228,0.006066824012162327,0.03153225132269347,0.008065926058210156,0.007785992247619848,0.0,0.0515539262226467,0.004787690394429622,0.015847435926610663,0.014079216147974803,0.014720534750362526,0.014148235180633855,0.01765261353616855,0.013540262326152406,0.00973509555834832,0.0092877771833861,0.014996821010882828,0.00720138143388139,0.010387403147655365,0.06800204009180459,0.09042269775056273,0.0,0.05815540204839111,0.0,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.06807921404144805,0.06950480468569159,0.06533715203848012,0.004808970749714325
1,0.1579171559056124,0.17003533792091166,0.14833305163534516,0.1579171559056124,0.005478691321049797,0.05204029478828879,0.2427469482663131,0.007704352308535777,0.001068913423041898,0.07927858130383282,0.022295664761998988,0.02084473725278758,0.008455488104027669,0.12216944435630522,0.005118019603112052,0.0,0.0515539262226467,0.00993602544047057,0.0,0.11618950038622251,0.19407044055049968,0.08955473256792901,0.23945657130528783,0.0,0.1835759721520816,0.014817208887422903,0.009357011413659503,0.008891260207829004,0.0,0.0,0.0,0.0,0.01820605704791188,0.0029858878915400193,0.022492901797878346,0.0,0.024582641977588564,0.0,0.0,0.0,0.0300786178579193,0.057353933467640436,0.025615775978927998,0.04559607525875532,0.06827842290508007,0.24480416257528057,0.11867816581938533,0.18263631759994228,0.006066824012162327,0.03153225132269347,0.008065926058210156,0.007785992247619848,0.0,0.0515539262226467,0.004787690394429622,0.015847435926610663,0.014079216147974803,0.014720534750362526,0.014148235180633855,0.01765261353616855,0.013540262326152406,0.00973509555834832,0.0092877771833861,0.014996821010882828,0.00720138143388139,0.010387403147655365,0.06800204009180459,0.09042269775056273,0.0,0.05815540204839111,0.0,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.05446337123315844,0.06950480468569159,0.06533715203848012,0.04808970749714326
1,0.016622858516380252,0.025762929988016915,0.031785653921859676,0.016622858516380252,0.04519920339866083,0.026020147394144395,0.0,0.03389915015755742,0.009620220807377082,0.06713106068426881,0.02432254398478974,0.06367119501628705,0.025366464312083007,0.12216944435630522,0.007677029404668079,0.011008303392317755,0.2062157048905868,0.02732406996129407,0.0,0.051639777949432225,0.0,0.08955473256792901,0.0,0.0,0.0,0.009878139258281935,0.023272566849358252,0.08891260207829003,0.02282177322938192,0.07115320409380665,0.0,0.2834733547569204,0.00910302852395594,0.008211191701735053,0.02999053573050446,0.040734408494517635,0.029499170373106277,0.057928444636349226,0.0,0.0,0.02924310069519932,0.057353933467640436,0.07684732793678399,0.09119215051751065,0.035623524993954825,0.0,0.11867816581938533,0.0,0.022245021377928532,0.06306450264538695,0.02419777817463047,0.023357976742859544,0.011005636329070298,0.2062157048905868,0.007181535591644433,0.0209134195424944,0.024453375414903607,0.0195572818826245,0.020105386835637583,0.018283064019603144,0.01436088428531316,0.013092025061227051,0.0185755543667722,0.02499470168480471,0.01646030042030032,0.13503624091951977,0.034001020045902296,0.09283396969057774,0.0,0.04701926123061409,0.05854564131118671,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.05446337123315844,0.06950480468569159,0.06533715203848012,0.21640368373714466
1,0.016622858516380252,0.025762929988016915,0.031785653921859676,0.016622858516380252,0.04519920339866083,0.026020147394144395,0.0,0.03389915015755742,0.009620220807377082,0.06713106068426881,0.02432254398478974,0.06367119501628705,0.025366464312083007,0.12216944435630522,0.007677029404668079,0.011008303392317755,0.2062157048905868,0.02732406996129407,0.0,0.051639777949432225,0.0,0.08955473256792901,0.0,0.0,0.0,0.009878139258281935,0.023272566849358252,0.08891260207829003,0.02282177322938192,0.07115320409380665,0.0,0.2834733547569204,0.00910302852395594,0.008211191701735053,0.02999053573050446,0.040734408494517635,0.029499170373106277,0.057928444636349226,0.0,0.0,0.02924310069519932,0.057353933467640436,0.07684732793678399,0.09119215051751065,0.035623524993954825,0.0,0.11867816581938533,0.0,0.022245021377928532,0.06306450264538695,0.02419777817463047,0.023357976742859544,0.011005636329070298,0.2062157048905868,0.007181535591644433,0.0209134195424944,0.024453375414903607,0.0195572818826245,0.020105386835637583,0.018283064019603144,0.01436088428531316,0.013092025061227051,0.0185755543667722,0.02499470168480471,0.01646030042030032,0.13503624091951977,0.034001020045902296,0.09283396969057774,0.0,0.04701926123061409,0.05854564131118671,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.05446337123315844,0.06950480468569159,0.06533715203848012,0.004808970749714325
1,0.016622858516380252,0.025762929988016915,0.031785653921859676,0.016622858516380252,0.04519920339866083,0.026020147394144395,0.0,0.03389915015755742,0.009620220807377082,0.06713106068426881,0.02432254398478974,0.06367119501628705,0.025366464312083007,0.12216944435630522,0.007677029404668079,0.011008303392317755,0.2062157048905868,0.02732406996129407,0.0,0.051639777949432225,0.0,0.08955473256792901,0.0,0.0,0.0,0.009878139258281935,0.023272566849358252,0.08891260207829003,0.02282177322938192,0.07115320409380665,0.0,0.2834733547569204,0.00910302852395594,0.008211191701735053,0.02999053573050446,0.040734408494517635,0.029499170373106277,0.057928444636349226,0.0,0.0,0.02924310069519932,0.057353933467640436,0.07684732793678399,0.09119215051751065,0.035623524993954825,0.0,0.11867816581938533,0.0,0.022245021377928532,0.06306450264538695,0.02419777817463047,0.023357976742859544,0.011005636329070298,0.2062157048905868,0.007181535591644433,0.0209134195424944,0.024453375414903607,0.0195572818826245,0.020105386835637583,0.018283064019603144,0.01436088428531316,0.013092025061227051,0.0185755543667722,0.02499470168480471,0.01646030042030032,0.13503624091951977,0.034001020045902296,0.09283396969057774,0.0,0.04701926123061409,0.05854564131118671,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.06807921404144805,0.06950480468569159,0.06533715203848012,0.012022426874285815
1,0.016622858516380252,0.025762929988016915,0.031785653921859676,0.016622858516380252,0.04519920339866083,0.026020147394144395,0.0,0.03389915015755742,0.009620220807377082,0.06713106068426881,0.02432254398478974,0.06367119501628705,0.025366464312083007,0.12216944435630522,0.007677029404668079,0.011008303392317755,0.2062157048905868,0.02732406996129407,0.0,0.051639777949432225,0.0,0.08955473256792901,0.0,0.0,0.0,0.009878139258281935,0.023272566849358252,0.08891260207829003,0.02282177322938192,0.07115320409380665,0.0,0.2834733547569204,0.00910302852395594,0.008211191701735053,0.02999053573050446,0.040734408494517635,0.029499170373106277,0.057928444636349226,0.0,0.0,0.02924310069519932,0.057353933467640436,0.07684732793678399,0.09119215051751065,0.035623524993954825,0.0,0.11867816581938533,0.0,0.022245021377928532,0.06306450264538695,0.02419777817463047,0.023357976742859544,0.011005636329070298,0.2062157048905868,0.007181535591644433,0.0209134195424944,0.024453375414903607,0.0195572818826245,0.020105386835637583,0.018283064019603144,0.01436088428531316,0.013092025061227051,0.0185755543667722,0.02499470168480471,0.01646030042030032,0.13503624091951977,0.034001020045902296,0.09283396969057774,0.0,0.04701926123061409,0.05854564131118671,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.06807921404144805,0.06950480468569159,0.06533715203848012,0.004808970749714325
0,0.016622858516380252,0.01545775799281015,0.010595217973953226,0.016622858516380252,0.010957382642099594,0.07806044218243319,0.0,0.0138678341553644,0.0,0.011508181305500652,0.10033048942238566,0.0938013157615178,0.016910976208055338,0.0,0.02047207841244821,0.0,0.0,0.01987205088094114,0.0,0.012909944487358056,0.027724348650071385,0.022388683141982252,0.0,0.0,0.026225138878868803,0.034573487403986775,0.007677547826592413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744084831565288,0.0,0.0024582641977588565,0.0,0.03641785203646149,0.0,0.01462155034759966,0.057353933467640436,0.025615775978927998,0.04559607525875532,0.029686270828295686,0.0,0.0,0.026090902514277467,0.016178197365766204,0.0,0.016131852116420313,0.023357976742859544,0.0,0.0,0.019150761577718486,0.008313409010681004,0.008892136514510401,0.009042614203794123,0.008191083525630126,0.007250180559497798,0.0036927988162233838,0.003356929502878731,0.005463398343168294,0.010997668741314073,0.003429229254229233,0.010387403147655365,0.1020030601377069,0.0,0.0,0.02598432857481305,0.0,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.06807921404144805,0.06950480468569159,0.06533715203848012,0.004808970749714325
0,0.016622858516380252,0.01545775799281015,0.010595217973953226,0.016622858516380252,0.010957382642099594,0.07806044218243319,0.0,0.0138678341553644,0.0,0.011508181305500652,0.10033048942238566,0.0938013157615178,0.016910976208055338,0.0,0.02047207841244821,0.0,0.0,0.01987205088094114,0.0,0.012909944487358056,0.027724348650071385,0.022388683141982252,0.0,0.0,0.026225138878868803,0.034573487403986775,0.007677547826592413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744084831565288,0.0,0.0024582641977588565,0.0,0.03641785203646149,0.0,0.01462155034759966,0.057353933467640436,0.025615775978927998,0.04559607525875532,0.029686270828295686,0.0,0.0,0.026090902514277467,0.016178197365766204,0.0,0.016131852116420313,0.023357976742859544,0.0,0.0,0.019150761577718486,0.008313409010681004,0.008892136514510401,0.009042614203794123,0.008191083525630126,0.007250180559497798,0.0036927988162233838,0.003356929502878731,0.005463398343168294,0.010997668741314073,0.003429229254229233,0.010387403147655365,0.1020030601377069,0.0,0.0,0.02598432857481305,0.0,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.05446337123315844,0.06950480468569159,0.06533715203848012,0.04808970749714326
1,0.033245717032760504,0.025762929988016915,0.010595217973953226,0.033245717032760504,0.010957382642099594,0.07806044218243319,0.0,0.03389915015755742,0.0,0.018413090088801043,0.08026439153790853,0.07504105260921425,0.010569360130034585,0.0,0.01279504900778013,0.0,0.0,0.012420031800588214,0.0,0.012909944487358056,0.027724348650071385,0.022388683141982252,0.0,0.0,0.026225138878868803,0.0049390696291409675,0.016074865761927865,0.0,0.06846531968814576,0.0,0.0,0.0,0.019217504661684762,0.009704135647505063,0.022492901797878346,0.0,0.02212437777982971,0.028964222318174613,0.0,0.0,0.01420379176623967,0.057353933467640436,0.051231551957855996,0.04559607525875532,0.023749016662636548,0.0,0.0,0.026090902514277467,0.010111373353603877,0.0,0.010082407572762696,0.01751848255714466,0.0,0.0,0.011969225986074056,0.011950525452853942,0.011856182019347202,0.014089654689632703,0.01116965935313199,0.016391712569299367,0.0041031097958037594,0.01644895456410578,0.015843855195188054,0.014996821010882828,0.015774454569454473,0.02077480629531073,0.1020030601377069,0.0,0.0,0.018560234696295037,0.029272820655593355,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.06807921404144805,0.06950480468569159,0.06533715203848012,0.004808970749714325
1,0.033245717032760504,0.025762929988016915,0.010595217973953226,0.033245717032760504,0.010957382642099594,0.07806044218243319,0.0,0.03389915015755742,0.0,0.018413090088801043,0.08026439153790853,0.07504105260921425,0.010569360130034585,0.0,0.01279504900778013,0.0,0.0,0.012420031800588214,0.0,0.012909944487358056,0.027724348650071385,0.022388683141982252,0.0,0.0,0.026225138878868803,0.0049390696291409675,0.016074865761927865,0.0,0.06846531968814576,0.0,0.0,0.0,0.019217504661684762,0.009704135647505063,0.022492901797878346,0.0,0.02212437777982971,0.028964222318174613,0.0,0.0,0.01420379176623967,0.057353933467640436,0.051231551957855996,0.04559607525875532,0.023749016662636548,0.0,0.0,0.026090902514277467,0.010111373353603877,0.0,0.010082407572762696,0.01751848255714466,0.0,0.0,0.011969225986074056,0.011950525452853942,0.011856182019347202,0.014089654689632703,0.01116965935313199,0.016391712569299367,0.0041031097958037594,0.01644895456410578,0.015843855195188054,0.014996821010882828,0.015774454569454473,0.02077480629531073,0.1020030601377069,0.0,0.0,0.018560234696295037,0.029272820655593355,0.005595418109459013,0.008067533623520721,0.05618775605543074,0.05446337123315844,0.06950480468569159,0.06533715203848012,0.07213456124571488
